Season,S. No.,Home \ Away,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,Position,Played,Won,Draw,Lost,Points,WinRate,LossRate,Performance,team_name_clean,team_name_alias_applied,team_name_original
2005-06,8,Deportivo La Coruña,1–0,1–2,3–3,1–1,1–0,0–2,0–2,,1–2,1–0,2–1,2–2,0–1,2–0,3–1,0–1,0–0,0–1,0–2,1–1,,,8,38,15,10,13,55,0.3947368421052631,0.3421052631578947,0.4824561403508772,Deportivo La Coruña,False,Deportivo La Coruña
2005-06,9,Espanyol,1–1,1–1,1–2,2–0,0–2,2–0,0–0,1–2,,0–2,3–1,2–0,2–4,0–2,1–0,1–0,5–0,1–3,1–2,2–2,,,15,38,10,11,17,41,0.2631578947368421,0.4473684210526316,0.3596491228070175,RCD Espanyol,True,Espanyol
2005-06,10,Getafe,0–3,1–1,1–3,1–0,3–1,1–1,2–2,1–2,5–0,,3–2,1–1,0–0,1–2,1–1,2–1,1–0,2–1,1–1,5–2,,,9,38,15,9,14,54,0.3947368421052631,0.3684210526315789,0.4736842105263157,Getafe,False,Getafe
2005-06,11,Málaga,2–1,0–2,0–0,5–0,0–2,0–2,0–0,1–1,1–2,1–2,,0–2,1–2,2–3,0–2,3–1,0–2,0–0,0–0,0–1,,,20,38,5,9,24,24,0.131578947368421,0.631578947368421,0.2105263157894736,Málaga,False,Málaga
2005-06,12,Mallorca,2–2,0–1,0–3,1–1,1–0,1–0,0–0,0–1,0–0,1–1,1–4,,0–1,0–0,2–1,5–2,1–1,2–1,1–1,3–1,,,13,38,10,13,15,43,0.2631578947368421,0.3947368421052631,0.3771929824561403,Mallorca,False,Mallorca
2005-06,13,Osasuna,2–1,3–2,2–1,0–2,2–0,2–0,3–2,1–2,2–0,0–4,1–1,1–0,,1–1,0–1,2–0,1–0,2–1,2–1,1–1,,,4,38,21,5,12,68,0.5526315789473685,0.3157894736842105,0.5964912280701754,Osasuna,False,Osasuna
2005-06,14,Racing Santander,0–1,0–1,2–2,1–1,0–1,0–1,1–2,0–3,1–0,1–3,1–1,0–0,2–1,,2–3,2–2,2–3,2–1,1–0,0–0,,,17,38,9,13,16,40,0.2368421052631578,0.4210526315789473,0.3508771929824561,Racing Santander,False,Racing Santander
2005-06,15,Real Madrid,2–1,3–1,0–3,0–0,3–1,2–3,3–0,4–0,4–0,1–0,2–1,4–0,1–1,1–2,,1–1,4–2,1–2,3–3,1–0,,,2,38,20,10,8,70,0.5263157894736842,0.2105263157894736,0.6140350877192983,Real Madrid,False,Real Madrid
2005-06,16,Real Sociedad,3–2,3–3,0–2,1–1,2–0,2–2,2–1,2–0,0–1,3–0,3–0,2–1,1–2,1–0,2–2,,1–2,1–2,1–3,1–3,,,16,38,11,7,20,40,0.2894736842105263,0.5263157894736842,0.3508771929824561,Real Sociedad,False,Real Sociedad
2005-06,17,Sevilla,0–0,2–1,3–2,1–0,0–0,1–0,2–0,0–2,1–1,3–0,3–1,1–1,0–1,1–0,4–3,3–2,,1–0,2–0,1–1,,,5,38,20,8,10,68,0.5263157894736842,0.2631578947368421,0.5964912280701754,Sevilla FC,True,Sevilla
2005-06,18,Valencia,1–1,1–1,1–0,1–0,5–3,2–0,3–0,2–2,4–0,1–1,2–1,3–0,2–0,1–1,0–0,2–1,0–2,,1–1,2–2,,,3,38,19,12,7,69,0.5,0.1842105263157894,0.6052631578947368,Valencia CF,True,Valencia
2005-06,19,Villarreal,1–1,3–1,0–2,1–2,1–1,1–2,3–2,1–1,4–0,2–1,2–1,3–0,2–1,2–0,0–0,0–2,1–1,1–0,,0–0,,,7,38,14,15,9,57,0.3684210526315789,0.2368421052631578,0.5,Villarreal,False,Villarreal
2005-06,20,Zaragoza,3–2,3–2,0–2,4–3,1–2,1–0,3–0,1–1,1–1,1–2,1–1,3–1,3–1,1–1,1–1,0–1,0–2,2–2,0–1,,,,11,38,10,16,12,46,0.2631578947368421,0.3157894736842105,0.4035087719298245,Zaragoza,False,Zaragoza
2004-05,1,Albacete,,1–0,0–2,1–2,0–0,0–1,1–0,1–1,3–1,1–2,0–0,1–2,1–1,0–0,1–2,2–2,0–2,0–1,2–2,2–1,,,20,38,6,10,22,28,0.1578947368421052,0.5789473684210527,0.2456140350877192,Albacete,False,Albacete
2004-05,2,Athletic Bilbao,3–1,,1–0,1–1,4–4,1–2,1–1,1–2,3–1,1–0,4–0,0–2,4–3,3–0,2–1,3–0,1–3,2–2,2–1,2–0,,,9,38,14,9,15,51,0.3684210526315789,0.3947368421052631,0.4473684210526316,Athletic Bilbao,False,Athletic Bilbao
2004-05,3,Atlético Madrid,3–1,1–1,,1–1,1–2,1–0,0–0,2–2,0–0,2–0,4–0,2–0,3–2,1–0,0–3,1–0,3–0,1–0,1–0,1–1,,,11,38,13,11,14,50,0.3421052631578947,0.3684210526315789,0.4385964912280701,Atlético Madrid,False,Atlético Madrid
2004-05,4,Barcelona,2–0,2–0,0–2,,3–3,2–1,0–0,2–0,2–1,4–0,2–0,1–0,3–0,3–0,3–0,1–0,2–0,1–1,3–3,4–1,,,1,38,25,9,4,84,0.6578947368421053,0.1052631578947368,0.7368421052631579,FC Barcelona,True,Barcelona
2004-05,5,Betis,2–1,2–1,1–0,2–1,,2–0,1–4,2–2,2–2,1–1,2–0,4–0,3–1,2–1,1–1,2–3,1–0,1–1,2–1,3–2,,,4,38,16,14,8,62,0.4210526315789473,0.2105263157894736,0.543859649122807,Real Betis,True,Betis
2004-05,6,Deportivo La Coruña,0–0,1–1,2–0,0–1,1–1,,4–1,2–1,1–0,1–0,0–3,1–1,1–3,1–4,2–0,2–2,2–2,1–5,1–1,2–3,,,8,38,12,15,11,51,0.3157894736842105,0.2894736842105263,0.4473684210526316,Deportivo La Coruña,False,Deportivo La Coruña
2004-05,7,Espanyol,2–1,2–0,2–1,0–1,2–2,1–1,,2–0,2–1,1–0,2–1,3–0,4–1,2–1,1–0,2–2,1–3,2–2,0–0,3–1,,,5,38,17,10,11,61,0.4473684210526316,0.2894736842105263,0.5350877192982456,RCD Espanyol,True,Espanyol
2004-05,8,Getafe,1–0,3–1,1–1,1–2,0–2,1–1,1–0,,1–0,1–0,1–2,1–0,0–0,2–0,2–1,2–0,0–0,1–0,1–2,3–0,,,13,38,12,11,15,47,0.3157894736842105,0.3947368421052631,0.4122807017543859,Getafe,False,Getafe
2004-05,9,Levante,1–1,1–0,1–0,1–1,1–2,0–1,0–2,0–0,,0–1,2–0,1–1,4–0,3–1,0–2,2–1,0–3,0–0,2–4,0–0,,,18,38,9,10,19,37,0.2368421052631578,0.5,0.3245614035087719,Levante,False,Levante
2004-05,10,Málaga,0–2,1–0,1–0,0–4,1–2,1–1,3–2,1–1,1–0,,0–0,4–1,2–0,2–0,0–2,1–5,1–0,0–2,0–2,0–0,,,10,38,15,6,17,51,0.3947368421052631,0.4473684210526316,0.4473684210526316,Málaga,False,Málaga
2004-05,11,Mallorca,2–1,4–3,1–1,1–3,1–1,2–2,3–2,3–1,1–2,1–2,,3–2,1–2,1–2,0–1,3–2,0–1,0–0,1–1,0–2,,,17,38,10,9,19,39,0.2631578947368421,0.5,0.3421052631578947,Mallorca,False,Mallorca
2004-05,12,Numancia,0–0,1–1,1–0,1–1,1–1,1–1,0–0,1–0,1–3,0–1,1–2,,2–2,2–3,1–2,0–2,2–1,1–1,1–1,2–1,,,19,38,6,11,21,29,0.1578947368421052,0.5526315789473685,0.2543859649122807,Numancia,False,Numancia
2004-05,13,Osasuna,3–2,1–1,1–0,0–1,3–2,1–1,1–1,2–1,0–1,1–6,1–1,2–0,,1–0,1–2,1–0,4–1,0–0,3–2,2–2,,,15,38,12,10,16,46,0.3157894736842105,0.4210526315789473,0.4035087719298245,Osasuna,False,Osasuna
2004-05,14,Racing Santander,1–0,0–2,2–1,0–2,1–1,2–2,1–3,2–1,2–2,2–1,3–0,2–0,1–1,,2–3,1–3,0–0,1–0,1–1,1–0,,,16,38,12,8,18,44,0.3157894736842105,0.4736842105263157,0.3859649122807017,Racing Santander,False,Racing Santander
2004-05,15,Real Madrid,6–1,0–2,0–0,4–2,3–1,0–1,4–0,2–0,5–0,1–0,3–1,1–0,1–0,5–0,,2–1,0–1,1–0,2–1,3–1,,,2,38,25,5,8,80,0.6578947368421053,0.2105263157894736,0.7017543859649122,Real Madrid,False,Real Madrid
2004-05,16,Real Sociedad,0–2,3–2,1–0,0–0,1–0,1–0,0–2,1–1,1–1,1–3,2–1,2–1,2–0,0–1,0–2,,1–0,3–3,0–4,2–1,,,14,38,13,8,17,47,0.3421052631578947,0.4473684210526316,0.4122807017543859,Real Sociedad,False,Real Sociedad
2004-05,17,Sevilla,1–0,2–0,2–1,0–4,2–1,2–0,1–0,0–0,3–0,0–2,1–1,1–0,0–1,2–2,2–2,2–1,,2–2,2–1,0–1,,,6,38,17,9,12,60,0.4473684210526316,0.3157894736842105,0.5263157894736842,Sevilla FC,True,Sevilla
2004-05,18,Valencia,2–0,2–2,1–1,0–2,2–1,1–2,3–0,3–1,2–1,2–2,2–0,1–0,1–0,2–0,1–1,3–1,1–2,,2–1,0–0,,,7,38,14,16,8,58,0.3684210526315789,0.2105263157894736,0.5087719298245614,Valencia CF,True,Valencia
2004-05,19,Villarreal,1–0,3–1,3–2,3–0,0–0,0–2,4–1,4–0,4–1,3–0,2–1,4–0,3–0,2–1,0–0,0–0,0–0,3–1,,2–0,,,3,38,18,11,9,65,0.4736842105263157,0.2368421052631578,0.5701754385964912,Villarreal,False,Villarreal
2004-05,20,Zaragoza,4–3,0–2,0–0,1–4,1–0,2–2,0–1,3–1,4–3,1–0,0–1,4–1,5–1,1–0,1–3,2–1,3–0,2–2,1–0,,,,12,38,14,8,16,50,0.3684210526315789,0.4210526315789473,0.4385964912280701,Zaragoza,False,Zaragoza
2003-04,1,Albacete,,1–1,1–1,1–2,1–0,0–2,0–2,2–1,0–1,2–0,1–0,0–2,4–0,1–2,3–1,1–4,0–1,2–0,2–0,3–1,,,14,38,13,8,17,47,0.3421052631578947,0.4473684210526316,0.4122807017543859,Albacete,False,Albacete
2003-04,2,Athletic Bilbao,1–1,,3–4,0–1,1–1,0–0,1–0,1–0,2–1,4–0,2–1,1–1,1–2,4–2,1–0,2–1,1–1,1–4,2–0,4–0,,,5,38,15,11,12,56,0.3947368421052631,0.3157894736842105,0.4912280701754385,Athletic Bilbao,False,Athletic Bilbao
2003-04,3,Atlético Madrid,1–0,3–0,,0–0,2–1,3–2,0–0,2–0,2–0,2–1,1–1,1–1,2–2,1–2,4–0,2–1,0–3,2–1,1–0,1–2,,,7,38,15,10,13,55,0.3947368421052631,0.3421052631578947,0.4824561403508772,Atlético Madrid,False,Atlético Madrid
2003-04,4,Barcelona,5–0,1–1,3–1,,2–1,1–1,0–2,4–1,3–0,3–2,3–0,1–1,1–0,1–2,1–0,1–1,0–1,0–0,0–0,3–0,,,2,38,21,9,8,72,0.5526315789473685,0.2105263157894736,0.631578947368421,FC Barcelona,True,Barcelona
2003-04,5,Betis,3–2,1–1,1–2,1–1,,1–0,0–0,2–2,3–0,0–2,1–1,1–1,0–0,1–1,2–1,1–1,0–1,1–0,1–3,2–1,,,9,38,13,13,12,52,0.3421052631578947,0.3157894736842105,0.4561403508771929,Real Betis,True,Betis
2003-04,6,Celta de Vigo,2–2,0–2,2–2,1–0,0–2,,0–5,1–5,0–2,1–2,1–1,1–0,0–1,0–2,2–5,0–0,0–2,3–2,2–1,0–2,,,19,38,9,12,17,39,0.2368421052631578,0.4473684210526316,0.3421052631578947,Celta de Vigo,False,Celta de Vigo
2003-04,7,Deportivo La Coruña,3–0,2–0,5–1,2–3,2–2,3–0,,2–1,1–0,0–2,1–0,2–0,1–1,2–0,2–1,1–0,2–1,1–1,0–1,4–1,,,3,38,21,8,9,71,0.5526315789473685,0.2368421052631578,0.6228070175438597,Deportivo La Coruña,False,Deportivo La Coruña
2003-04,8,Espanyol,1–1,3–1,2–1,1–3,1–2,0–4,2–0,,1–2,2–0,2–0,0–1,0–1,2–4,1–1,1–0,2–1,2–0,1–2,0–2,,,16,38,13,4,21,43,0.3421052631578947,0.5526315789473685,0.3771929824561403,RCD Espanyol,True,Espanyol
2003-04,9,Málaga,1–1,2–1,3–1,5–1,2–3,2–1,1–1,5–2,,3–1,1–0,0–0,1–0,1–3,1–2,2–0,1–6,2–3,0–0,2–1,,,10,38,15,6,17,51,0.3947368421052631,0.4473684210526316,0.4473684210526316,Málaga,False,Málaga
2003-04,10,Mallorca,0–0,1–3,0–1,1–3,2–1,2–4,4–2,4–2,2–1,,4–1,1–1,1–1,1–3,1–1,1–1,0–5,1–0,1–2,2–0,,,11,38,15,6,17,51,0.3947368421052631,0.4473684210526316,0.4473684210526316,Mallorca,False,Mallorca
2003-04,11,Murcia,1–0,2–2,1–3,0–2,0–1,2–2,0–0,0–1,1–2,2–0,,0–1,1–1,2–1,2–2,1–3,2–2,2–1,1–1,1–0,,,20,38,5,11,22,26,0.131578947368421,0.5789473684210527,0.2280701754385964,Murcia,False,Murcia
2003-04,12,Osasuna,1–1,1–2,1–0,1–2,2–0,3–2,3–2,1–3,1–1,1–1,2–1,,1–2,1–1,1–1,1–1,0–1,1–1,2–1,0–1,,,13,38,11,15,12,48,0.2894736842105263,0.3157894736842105,0.4210526315789473,Osasuna,False,Osasuna
2003-04,13,Racing Santander,0–2,1–2,2–2,3–0,1–2,4–4,0–1,0–1,4–2,2–1,3–2,0–0,,1–1,0–1,0–4,0–3,1–0,0–2,1–2,,,17,38,11,10,17,43,0.2894736842105263,0.4473684210526316,0.3771929824561403,Racing Santander,False,Racing Santander
2003-04,14,Real Madrid,2–1,3–0,2–0,1–2,2–1,4–2,2–1,2–1,2–1,2–3,1–0,0–3,3–1,,1–4,5–1,1–1,7–2,2–1,1–1,,,4,38,21,7,10,70,0.5526315789473685,0.2631578947368421,0.6140350877192983,Real Madrid,False,Real Madrid
2003-04,15,Real Sociedad,0–1,1–1,2–1,3–3,0–4,1–1,1–2,3–1,1–1,0–1,2–0,1–0,1–0,1–0,,1–1,0–0,1–3,2–2,3–0,,,15,38,11,13,14,46,0.2894736842105263,0.3684210526315789,0.4035087719298245,Real Sociedad,False,Real Sociedad
2003-04,16,Sevilla,2–0,1–0,2–0,0–1,2–2,0–1,1–2,1–0,0–1,3–0,1–0,1–0,5–2,4–1,1–0,,0–2,1–1,2–0,3–2,,,6,38,15,10,13,55,0.3947368421052631,0.3421052631578947,0.4824561403508772,Sevilla FC,True,Sevilla
2003-04,17,Valencia,0–1,2–1,3–0,0–1,2–0,2–2,3–0,4–0,1–0,5–1,2–0,0–1,1–2,2–0,2–2,1–0,,1–1,4–2,3–2,,,1,38,23,8,7,77,0.6052631578947368,0.1842105263157894,0.6754385964912281,Valencia CF,True,Valencia
2003-04,18,Valladolid,2–0,2–0,3–1,1–3,0–0,0–2,1–1,3–1,1–0,1–3,0–0,1–1,0–4,2–3,2–2,2–0,0–0,,3–0,1–2,,,18,38,10,11,17,41,0.2631578947368421,0.4473684210526316,0.3596491228070175,Valladolid,False,Valladolid
2003-04,19,Villarreal,2–1,0–1,0–0,2–1,1–0,1–1,0–2,0–1,2–0,0–2,1–0,1–0,6–3,1–1,2–0,3–3,2–1,3–1,,1–1,,,8,38,15,9,14,54,0.3947368421052631,0.3684210526315789,0.4736842105263157,Villarreal,False,Villarreal
2003-04,20,Zaragoza,0–1,0–0,2–2,2–1,0–1,1–1,0–1,1–1,1–0,1–3,3–0,1–0,2–2,0–0,2–1,4–4,0–1,1–0,4–1,,,,12,38,13,9,16,48,0.3421052631578947,0.4210526315789473,0.4210526315789473,Zaragoza,False,Zaragoza
2002-03,1,Athletic Bilbao,,1–0,0–2,3–1,2–1,2–0,3–2,4–1,1–1,0–2,1–3,2–1,2–1,1–1,3–0,2–3,2–0,1–0,0–0,0–1,,,19,38,8,11,19,35,0.2105263157894736,0.5,0.3070175438596491,Athletic Bilbao,False,Athletic Bilbao
2002-03,2,Atlético Madrid,3–3,,3–0,1–0,0–1,0–1,3–1,3–3,2–1,2–1,0–1,1–2,2–0,0–4,1–2,1–1,1–1,1–1,1–0,3–2,,,7,38,15,10,13,55,0.3947368421052631,0.3421052631578947,0.4824561403508772,Atlético Madrid,False,Atlético Madrid
2002-03,3,Barcelona,2–2,2–2,,4–0,2–0,6–1,2–4,2–0,2–1,1–2,2–2,6–1,3–0,0–0,2–1,3–0,0–3,2–4,1–1,1–0,,,12,38,12,11,15,47,0.3157894736842105,0.3947368421052631,0.4122807017543859,FC Barcelona,True,Barcelona
2002-03,4,Betis,1–0,2–2,3–0,,2–1,2–2,0–2,1–1,3–0,0–1,2–1,4–2,0–1,1–1,3–2,1–1,0–1,2–0,2–2,2–1,,,6,38,15,11,12,56,0.3947368421052631,0.3157894736842105,0.4912280701754385,Real Betis,True,Betis
2002-03,5,Celta de Vigo,2–1,0–0,2–0,1–0,,2–1,3–0,1–0,2–2,3–1,0–0,2–2,0–1,0–1,3–2,4–1,0–1,1–1,0–0,3–1,,,8,38,14,12,12,54,0.3684210526315789,0.3157894736842105,0.4736842105263157,Celta de Vigo,False,Celta de Vigo
2002-03,6,Alavés,2–4,2–0,0–0,0–1,0–0,,1–2,2–1,0–1,0–0,1–1,0–1,1–1,1–5,2–2,3–0,1–0,0–0,1–1,1–0,,,4,38,17,10,11,61,0.4473684210526316,0.2894736842105263,0.5350877192982456,Alavés,False,Alavés
2002-03,7,Deportivo La Coruña,2–1,3–2,2–0,2–4,3–0,6–0,,2–1,1–0,2–2,1–1,0–2,2–0,0–0,2–1,5–0,3–1,1–2,2–0,2–1,,,3,38,22,6,10,72,0.5789473684210527,0.2631578947368421,0.631578947368421,Deportivo La Coruña,False,Deportivo La Coruña
2002-03,8,Espanyol,3–3,1–2,0–2,2–4,0–0,3–1,3–1,,2–1,2–0,0–0,3–0,3–1,2–2,1–3,2–0,0–0,0–1,1–0,2–2,,,17,38,10,13,15,43,0.2631578947368421,0.3947368421052631,0.3771929824561403,RCD Espanyol,True,Espanyol
2002-03,9,Málaga,3–0,3–1,0–0,0–0,1–1,0–0,0–2,3–4,,1–0,1–0,2–2,2–1,2–3,0–2,4–0,3–2,2–2,1–0,1–1,,,13,38,11,13,14,46,0.2894736842105263,0.3684210526315789,0.4035087719298245,Málaga,False,Málaga
2002-03,10,Mallorca,1–1,0–4,0–4,2–1,0–2,3–1,3–0,2–0,1–0,,2–0,3–3,1–1,1–5,1–3,1–1,1–3,0–2,2–1,1–1,,,9,38,14,10,14,52,0.3684210526315789,0.3684210526315789,0.4561403508771929,Mallorca,False,Mallorca
2002-03,11,Osasuna,1–5,1–0,2–2,2–1,0–2,4–2,1–2,1–0,0–1,0–0,,3–1,0–1,1–0,2–3,0–1,2–1,1–0,1–1,0–1,,,11,38,12,11,15,47,0.3157894736842105,0.3947368421052631,0.4122807017543859,Osasuna,False,Osasuna
2002-03,12,Racing Santander,3–4,0–2,1–1,0–1,3–0,2–0,1–2,5–2,1–0,1–2,2–3,,2–0,2–0,1–2,1–0,1–0,2–1,0–1,1–1,,,16,38,13,5,20,44,0.3421052631578947,0.5263157894736842,0.3859649122807017,Racing Santander,False,Racing Santander
2002-03,13,Rayo Vallecano,1–1,0–0,1–0,1–1,1–0,2–2,1–2,0–3,2–1,1–2,0–0,3–1,,2–3,0–0,0–0,0–1,0–4,0–1,2–2,,,20,38,7,11,20,32,0.1842105263157894,0.5263157894736842,0.2807017543859649,Rayo Vallecano,False,Rayo Vallecano
2002-03,14,Real Madrid,3–1,2–2,1–1,4–1,1–1,5–2,2–0,2–0,5–1,1–5,4–1,4–1,3–1,,0–0,4–2,3–0,4–1,3–1,1–1,,,1,38,22,12,4,78,0.5789473684210527,0.1052631578947368,0.6842105263157895,Real Madrid,False,Real Madrid
2002-03,15,Real Sociedad,4–2,3–0,2–1,3–3,1–0,3–1,1–1,0–0,2–2,2–1,2–0,2–1,5–0,4–2,,1–0,1–0,1–1,2–1,2–2,,,2,38,22,10,6,76,0.5789473684210527,0.1578947368421052,0.6666666666666666,Real Sociedad,False,Real Sociedad
2002-03,16,Recreativo,1–2,3–0,1–3,1–1,0–3,1–0,1–1,0–0,2–3,1–1,1–1,2–1,2–1,0–0,1–3,,0–0,1–1,1–3,5–0,,,18,38,8,12,18,36,0.2105263157894736,0.4736842105263157,0.3157894736842105,Recreativo,False,Recreativo
2002-03,17,Sevilla,1–1,1–1,0–0,1–1,0–1,3–2,1–1,1–0,0–0,3–0,2–0,1–0,3–3,1–3,0–1,1–0,,0–3,2–1,3–1,,,10,38,13,11,14,50,0.3421052631578947,0.3684210526315789,0.4385964912280701,Sevilla FC,True,Sevilla
2002-03,18,Valencia,5–1,0–1,1–3,1–1,0–1,3–0,0–1,1–1,2–0,1–0,1–0,2–0,3–0,1–2,2–2,3–0,1–0,,2–0,1–2,,,5,38,17,9,12,60,0.4473684210526316,0.3157894736842105,0.5263157894736842,Valencia CF,True,Valencia
2002-03,19,Valladolid,2–0,3–1,2–1,3–0,0–2,1–3,0–1,1–1,0–0,1–3,0–2,2–1,2–0,1–1,3–0,0–1,0–0,1–0,,1–0,,,14,38,12,10,16,46,0.3157894736842105,0.4210526315789473,0.4035087719298245,Valladolid,False,Valladolid
2002-03,20,Villarreal,1–1,4–3,2–0,1–4,5–0,0–1,3–1,0–0,0–0,1–1,2–2,0–3,2–1,0–1,0–1,1–0,1–0,0–2,1–0,,,,15,38,11,12,15,45,0.2894736842105263,0.3947368421052631,0.3947368421052631,Villarreal,False,Villarreal
2001-02,1,Athletic Bilbao,,0–2,0–0,1–6,2–1,1–1,1–1,3–2,0–1,1–1,1–1,2–1,2–1,0–1,1–2,3–1,2–2,1–4,0–0,2–1,,,7,38,17,3,18,54,0.4473684210526316,0.4736842105263157,0.4736842105263157,Athletic Bilbao,False,Athletic Bilbao
2001-02,2,Barcelona,1–2,,3–0,2–2,3–2,3–2,2–0,5–1,3–0,0–1,1–1,1–1,2–0,3–1,2–0,1–1,2–2,4–0,4–1,2–0,,,9,38,14,11,13,53,0.3684210526315789,0.3421052631578947,0.4649122807017544,FC Barcelona,True,Barcelona
2001-02,3,Betis,1–1,2–1,,4–1,1–0,0–3,2–0,1–1,1–0,0–0,2–0,3–1,3–0,0–0,1–0,1–0,1–3,2–0,1–1,0–1,,,4,38,18,10,10,64,0.4736842105263157,0.2631578947368421,0.5614035087719298,Real Betis,True,Betis
2001-02,4,Celta de Vigo,2–3,2–1,3–1,,3–1,0–2,4–1,0–0,2–0,1–1,2–2,0–1,3–1,1–2,3–0,3–2,1–1,1–1,3–1,2–0,,,6,38,15,14,9,59,0.3947368421052631,0.2368421052631578,0.5175438596491229,Celta de Vigo,False,Celta de Vigo
2001-02,5,Alavés,2–3,2–0,0–1,1–0,,2–3,2–1,1–0,0–4,0–2,0–1,0–0,2–0,0–1,1–0,1–0,1–2,3–1,2–1,2–1,,,5,38,16,12,10,60,0.4210526315789473,0.2631578947368421,0.5263157894736842,Alavés,False,Alavés
2001-02,6,Deportivo La Coruña,1–2,2–1,2–0,2–2,0–1,,3–1,2–2,5–0,5–1,1–1,3–0,3–1,1–0,3–1,1–0,1–0,4–0,0–0,1–0,,,2,38,20,8,10,68,0.5263157894736842,0.2631578947368421,0.5964912280701754,Deportivo La Coruña,False,Deportivo La Coruña
2001-02,7,Espanyol,2–0,2–0,1–1,2–0,1–2,1–0,,1–2,2–1,1–1,3–1,2–1,1–2,2–3,2–0,3–1,2–3,1–0,3–1,2–1,,,14,38,13,8,17,47,0.3421052631578947,0.4473684210526316,0.4122807017543859,RCD Espanyol,True,Espanyol
2001-02,8,Málaga,1–2,1–1,3–2,2–2,1–0,1–1,2–0,,0–0,2–1,0–0,1–1,1–0,1–3,2–0,1–1,0–2,1–2,2–1,2–1,,,18,38,9,13,16,40,0.2368421052631578,0.4210526315789473,0.3508771929824561,Málaga,False,Málaga
2001-02,9,Mallorca,3–0,0–0,1–3,0–1,0–0,4–1,2–1,1–1,,4–2,3–0,1–1,0–2,0–4,2–0,0–3,1–1,2–1,0–1,0–1,,,10,38,13,14,11,53,0.3421052631578947,0.2894736842105263,0.4649122807017544,Mallorca,False,Mallorca
2001-02,10,Osasuna,0–1,0–0,1–2,0–3,0–1,1–3,1–1,0–2,4–0,,1–0,3–1,1–1,1–0,0–2,3–2,0–0,1–0,2–2,0–0,,,16,38,11,10,17,43,0.2894736842105263,0.4473684210526316,0.3771929824561403,Osasuna,False,Osasuna
2001-02,11,Rayo Vallecano,4–2,2–1,0–0,1–0,2–0,2–1,2–2,3–0,0–2,0–1,,0–3,2–1,2–1,2–0,0–0,2–1,1–0,1–2,1–2,,,17,38,10,12,16,42,0.2631578947368421,0.4210526315789473,0.3684210526315789,Rayo Vallecano,False,Rayo Vallecano
2001-02,12,Real Madrid,2–0,2–0,1–1,1–1,3–1,3–1,5–1,1–1,0–0,2–1,3–1,,3–1,2–1,4–1,7–0,1–0,2–2,3–0,3–1,,,11,38,13,10,15,49,0.3421052631578947,0.3947368421052631,0.4298245614035088,Real Madrid,False,Real Madrid
2001-02,13,Real Sociedad,1–3,0–2,0–0,0–0,1–2,1–1,1–0,2–1,1–2,2–1,2–2,3–0,,3–3,0–2,1–1,2–0,6–0,2–1,3–1,,,3,38,19,9,10,66,0.5,0.2631578947368421,0.5789473684210527,Real Sociedad,False,Real Sociedad
2001-02,14,Sevilla,3–3,1–2,0–0,0–1,2–0,0–1,3–0,0–2,2–2,0–0,2–1,0–1,0–1,,2–0,1–1,1–1,4–0,1–0,4–2,,,13,38,13,8,17,47,0.3421052631578947,0.4473684210526316,0.4122807017543859,Sevilla FC,True,Sevilla
2001-02,15,Tenerife,2–3,0–6,2–1,1–1,0–2,3–1,1–1,1–0,0–0,3–1,3–1,0–2,0–1,1–1,,1–3,0–1,1–5,2–0,0–0,,,8,38,14,11,13,53,0.3684210526315789,0.3421052631578947,0.4649122807017544,Tenerife,False,Tenerife
2001-02,16,Las Palmas,1–1,0–0,0–0,4–2,2–1,0–1,2–0,0–0,3–1,1–1,0–2,4–2,0–0,1–0,0–1,,0–1,1–1,3–2,1–1,,,19,38,10,8,20,38,0.2631578947368421,0.5263157894736842,0.3333333333333333,Las Palmas,False,Las Palmas
2001-02,17,Valencia,2–1,2–0,2–0,0–0,0–0,1–0,2–1,2–1,1–1,2–1,2–1,1–0,4–0,2–0,0–0,1–0,,1–2,1–0,2–0,,,1,38,21,12,5,75,0.5526315789473685,0.131578947368421,0.6578947368421053,Valencia CF,True,Valencia
2001-02,18,Valladolid,2–0,1–2,0–2,2–4,1–3,3–0,0–1,0–0,2–1,1–0,3–1,2–1,1–3,1–1,0–0,1–0,1–1,,1–0,2–0,,,12,38,13,9,16,48,0.3421052631578947,0.4210526315789473,0.4210526315789473,Valladolid,False,Valladolid
2001-02,19,Villarreal,5–2,0–1,1–1,2–1,1–0,1–1,1–1,1–2,2–1,3–0,1–1,2–3,1–0,0–2,2–1,2–0,1–1,2–2,,2–1,,,15,38,11,10,17,43,0.2894736842105263,0.4473684210526316,0.3771929824561403,Villarreal,False,Villarreal
2001-02,20,Zaragoza,2–2,1–1,1–1,0–1,0–2,1–2,0–0,0–2,1–0,0–1,3–2,2–1,3–2,1–1,1–1,2–1,0–1,0–0,3–2,,,,20,38,9,10,19,37,0.2368421052631578,0.5,0.3245614035087719,Zaragoza,False,Zaragoza
2000-01,1,Athletic Bilbao,,3–1,2–1,2–0,2–2,0–1,0–3,1–3,2–1,3–1,0–1,3–1,4–2,1–0,4–0,1–3,1–1,1–1,1–1,1–2,,,10,38,14,7,17,49,0.3684210526315789,0.4473684210526316,0.4298245614035088,Athletic Bilbao,False,Athletic Bilbao
